model,model_mode,batch,context_tokens,memory_capacity_GB,requested_bw_TBps,achieved_bw_TBps,dram_utilization,peak_compute_TFLOPS,achieved_compute_TFLOPS,compute_utilization,sram_MB,org,decode_step_ms,TPS_per_user,aggregate_TPS,weight_bytes_per_token,kv_bytes_per_token,index_bytes_per_token,total_bytes_per_token,flops_per_token,arithmetic_intensity,logic_power_W,dram_power_W,interface_power_W,total_power_W,energy_per_token_J,tokens_per_J,useful_TFLOPS_per_W,max_temperature_C,sustainable_frequency_MHz,hardware_cost_USD,fleet_utilization,cost_per_1m_output_tokens,meets_1000_tps,meets_1500_tps,meets_2000_tps,fits_capacity,feasible_capacity_mapping,simulation_method,assumption_level,reuse_model
deepseek_v4_flash,exact,1,1048576,512,32,18.203,0.5689,750.0,219.73,0.293,256,hybrid,0.6421,1557.4,1557.4,11688267151.0,172224.0,0.0,11688439375.0,141089918960.0,12.071,88.3,174.8,36.4,335.4,0.215388,4.64,0.6551,,,25000.0,0.6,0.2667,True,True,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,1048576,512,32,17.648,0.5515,750.0,320.56,0.4274,256,hybrid,0.8803,1136.0,2272.1,7767328143.0,172224.0,0.0,7767500367.0,141089918960.0,18.164,106.4,169.4,35.3,348.5,0.15338,6.52,0.9199,,,25000.0,0.6,0.183,True,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,1048576,512,32,17.065,0.5333,750.0,418.85,0.5585,256,hybrid,1.3474,742.2,2968.7,5748110225.0,172224.0,0.0,5748282449.0,141089918960.0,24.545,124.0,163.8,34.1,360.5,0.121448,8.23,1.1617,,,25000.0,0.6,0.1403,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,1048576,128,32,18.993,0.5935,1000.0,229.26,0.2293,8,hybrid,0.6154,1624.9,1624.9,11688267151.0,172224.0,0.0,11688439375.0,141089918960.0,12.071,92.2,182.3,38.0,350.0,0.215388,4.64,0.6551,,,25000.0,0.6,0.256,True,True,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,1048576,128,32,18.787,0.5871,1000.0,341.25,0.3413,8,hybrid,0.8269,1209.3,2418.7,7767328143.0,172224.0,0.0,7767500367.0,141089918960.0,18.164,113.3,180.4,37.6,371.0,0.15338,6.52,0.9199,,,25000.0,0.6,0.1724,True,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,1048576,128,32,18.533,0.5791,1000.0,454.88,0.4549,8,hybrid,1.2407,806.0,3224.1,5748110225.0,172224.0,0.0,5748282449.0,141089918960.0,24.545,134.6,177.9,37.1,391.6,0.121448,8.23,1.1617,,,25000.0,0.6,0.1296,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,1048576,128,32,18.993,0.5935,1000.0,229.26,0.2293,16,hybrid,0.6154,1624.9,1624.9,11688267151.0,172224.0,0.0,11688439375.0,141089918960.0,12.071,92.2,182.3,38.0,350.0,0.215388,4.64,0.6551,,,25000.0,0.6,0.256,True,True,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,1048576,128,32,18.787,0.5871,1000.0,341.25,0.3413,16,hybrid,0.8269,1209.3,2418.7,7767328143.0,172224.0,0.0,7767500367.0,141089918960.0,18.164,113.3,180.4,37.6,371.0,0.15338,6.52,0.9199,,,25000.0,0.6,0.1724,True,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,1048576,128,32,18.533,0.5791,1000.0,454.88,0.4549,16,hybrid,1.2407,806.0,3224.1,5748110225.0,172224.0,0.0,5748282449.0,141089918960.0,24.545,134.6,177.9,37.1,391.6,0.121448,8.23,1.1617,,,25000.0,0.6,0.1296,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,1048576,128,32,18.993,0.5935,1000.0,229.26,0.2293,32,hybrid,0.6154,1624.9,1624.9,11688267151.0,172224.0,0.0,11688439375.0,141089918960.0,12.071,92.2,182.3,38.0,350.0,0.215388,4.64,0.6551,,,25000.0,0.6,0.256,True,True,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,1048576,128,32,18.787,0.5871,1000.0,341.25,0.3413,32,hybrid,0.8269,1209.3,2418.7,7767328143.0,172224.0,0.0,7767500367.0,141089918960.0,18.164,113.3,180.4,37.6,371.0,0.15338,6.52,0.9199,,,25000.0,0.6,0.1724,True,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,1048576,128,32,18.533,0.5791,1000.0,454.88,0.4549,32,hybrid,1.2407,806.0,3224.1,5748110225.0,172224.0,0.0,5748282449.0,141089918960.0,24.545,134.6,177.9,37.1,391.6,0.121448,8.23,1.1617,,,25000.0,0.6,0.1296,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,1048576,128,32,18.993,0.5935,1000.0,229.26,0.2293,64,hybrid,0.6154,1624.9,1624.9,11688267151.0,172224.0,0.0,11688439375.0,141089918960.0,12.071,92.2,182.3,38.0,350.0,0.215388,4.64,0.6551,,,25000.0,0.6,0.256,True,True,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,1048576,128,32,18.787,0.5871,1000.0,341.25,0.3413,64,hybrid,0.8269,1209.3,2418.7,7767328143.0,172224.0,0.0,7767500367.0,141089918960.0,18.164,113.3,180.4,37.6,371.0,0.15338,6.52,0.9199,,,25000.0,0.6,0.1724,True,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,1048576,128,32,18.533,0.5791,1000.0,454.88,0.4549,64,hybrid,1.2407,806.0,3224.1,5748110225.0,172224.0,0.0,5748282449.0,141089918960.0,24.545,134.6,177.9,37.1,391.6,0.121448,8.23,1.1617,,,25000.0,0.6,0.1296,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,1048576,128,32,18.993,0.5935,1000.0,229.26,0.2293,128,hybrid,0.6154,1624.9,1624.9,11688267151.0,172224.0,0.0,11688439375.0,141089918960.0,12.071,92.2,182.3,38.0,350.0,0.215388,4.64,0.6551,,,25000.0,0.6,0.256,True,True,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,1048576,128,32,18.787,0.5871,1000.0,341.25,0.3413,128,hybrid,0.8269,1209.3,2418.7,7767328143.0,172224.0,0.0,7767500367.0,141089918960.0,18.164,113.3,180.4,37.6,371.0,0.15338,6.52,0.9199,,,25000.0,0.6,0.1724,True,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,1048576,128,32,18.533,0.5791,1000.0,454.88,0.4549,128,hybrid,1.2407,806.0,3224.1,5748110225.0,172224.0,0.0,5748282449.0,141089918960.0,24.545,134.6,177.9,37.1,391.6,0.121448,8.23,1.1617,,,25000.0,0.6,0.1296,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,1048576,128,32,18.993,0.5935,1000.0,229.26,0.2293,256,hybrid,0.6154,1624.9,1624.9,11688267151.0,172224.0,0.0,11688439375.0,141089918960.0,12.071,92.2,182.3,38.0,350.0,0.215388,4.64,0.6551,,,25000.0,0.6,0.256,True,True,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,1048576,128,32,18.787,0.5871,1000.0,341.25,0.3413,256,hybrid,0.8269,1209.3,2418.7,7767328143.0,172224.0,0.0,7767500367.0,141089918960.0,18.164,113.3,180.4,37.6,371.0,0.15338,6.52,0.9199,,,25000.0,0.6,0.1724,True,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,1048576,128,32,18.533,0.5791,1000.0,454.88,0.4549,256,hybrid,1.2407,806.0,3224.1,5748110225.0,172224.0,0.0,5748282449.0,141089918960.0,24.545,134.6,177.9,37.1,391.6,0.121448,8.23,1.1617,,,25000.0,0.6,0.1296,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,1048576,192,32,18.993,0.5935,1000.0,229.26,0.2293,8,hybrid,0.6154,1624.9,1624.9,11688267151.0,172224.0,0.0,11688439375.0,141089918960.0,12.071,92.2,182.3,38.0,350.0,0.215388,4.64,0.6551,,,25000.0,0.6,0.256,True,True,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,1048576,192,32,18.787,0.5871,1000.0,341.25,0.3413,8,hybrid,0.8269,1209.3,2418.7,7767328143.0,172224.0,0.0,7767500367.0,141089918960.0,18.164,113.3,180.4,37.6,371.0,0.15338,6.52,0.9199,,,25000.0,0.6,0.1724,True,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,1048576,192,32,18.533,0.5791,1000.0,454.88,0.4549,8,hybrid,1.2407,806.0,3224.1,5748110225.0,172224.0,0.0,5748282449.0,141089918960.0,24.545,134.6,177.9,37.1,391.6,0.121448,8.23,1.1617,,,25000.0,0.6,0.1296,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,1048576,192,32,18.993,0.5935,1000.0,229.26,0.2293,16,hybrid,0.6154,1624.9,1624.9,11688267151.0,172224.0,0.0,11688439375.0,141089918960.0,12.071,92.2,182.3,38.0,350.0,0.215388,4.64,0.6551,,,25000.0,0.6,0.256,True,True,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,1048576,192,32,18.787,0.5871,1000.0,341.25,0.3413,16,hybrid,0.8269,1209.3,2418.7,7767328143.0,172224.0,0.0,7767500367.0,141089918960.0,18.164,113.3,180.4,37.6,371.0,0.15338,6.52,0.9199,,,25000.0,0.6,0.1724,True,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,1048576,192,32,18.533,0.5791,1000.0,454.88,0.4549,16,hybrid,1.2407,806.0,3224.1,5748110225.0,172224.0,0.0,5748282449.0,141089918960.0,24.545,134.6,177.9,37.1,391.6,0.121448,8.23,1.1617,,,25000.0,0.6,0.1296,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,1048576,192,32,18.993,0.5935,1000.0,229.26,0.2293,32,hybrid,0.6154,1624.9,1624.9,11688267151.0,172224.0,0.0,11688439375.0,141089918960.0,12.071,92.2,182.3,38.0,350.0,0.215388,4.64,0.6551,,,25000.0,0.6,0.256,True,True,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,1048576,192,32,18.787,0.5871,1000.0,341.25,0.3413,32,hybrid,0.8269,1209.3,2418.7,7767328143.0,172224.0,0.0,7767500367.0,141089918960.0,18.164,113.3,180.4,37.6,371.0,0.15338,6.52,0.9199,,,25000.0,0.6,0.1724,True,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,1048576,192,32,18.533,0.5791,1000.0,454.88,0.4549,32,hybrid,1.2407,806.0,3224.1,5748110225.0,172224.0,0.0,5748282449.0,141089918960.0,24.545,134.6,177.9,37.1,391.6,0.121448,8.23,1.1617,,,25000.0,0.6,0.1296,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,1048576,192,32,18.993,0.5935,1000.0,229.26,0.2293,64,hybrid,0.6154,1624.9,1624.9,11688267151.0,172224.0,0.0,11688439375.0,141089918960.0,12.071,92.2,182.3,38.0,350.0,0.215388,4.64,0.6551,,,25000.0,0.6,0.256,True,True,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,1048576,192,32,18.787,0.5871,1000.0,341.25,0.3413,64,hybrid,0.8269,1209.3,2418.7,7767328143.0,172224.0,0.0,7767500367.0,141089918960.0,18.164,113.3,180.4,37.6,371.0,0.15338,6.52,0.9199,,,25000.0,0.6,0.1724,True,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,1048576,192,32,18.533,0.5791,1000.0,454.88,0.4549,64,hybrid,1.2407,806.0,3224.1,5748110225.0,172224.0,0.0,5748282449.0,141089918960.0,24.545,134.6,177.9,37.1,391.6,0.121448,8.23,1.1617,,,25000.0,0.6,0.1296,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,1048576,192,32,18.993,0.5935,1000.0,229.26,0.2293,128,hybrid,0.6154,1624.9,1624.9,11688267151.0,172224.0,0.0,11688439375.0,141089918960.0,12.071,92.2,182.3,38.0,350.0,0.215388,4.64,0.6551,,,25000.0,0.6,0.256,True,True,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,1048576,192,32,18.787,0.5871,1000.0,341.25,0.3413,128,hybrid,0.8269,1209.3,2418.7,7767328143.0,172224.0,0.0,7767500367.0,141089918960.0,18.164,113.3,180.4,37.6,371.0,0.15338,6.52,0.9199,,,25000.0,0.6,0.1724,True,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,1048576,192,32,18.533,0.5791,1000.0,454.88,0.4549,128,hybrid,1.2407,806.0,3224.1,5748110225.0,172224.0,0.0,5748282449.0,141089918960.0,24.545,134.6,177.9,37.1,391.6,0.121448,8.23,1.1617,,,25000.0,0.6,0.1296,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,1048576,192,32,18.993,0.5935,1000.0,229.26,0.2293,256,hybrid,0.6154,1624.9,1624.9,11688267151.0,172224.0,0.0,11688439375.0,141089918960.0,12.071,92.2,182.3,38.0,350.0,0.215388,4.64,0.6551,,,25000.0,0.6,0.256,True,True,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,1048576,192,32,18.787,0.5871,1000.0,341.25,0.3413,256,hybrid,0.8269,1209.3,2418.7,7767328143.0,172224.0,0.0,7767500367.0,141089918960.0,18.164,113.3,180.4,37.6,371.0,0.15338,6.52,0.9199,,,25000.0,0.6,0.1724,True,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,1048576,192,32,18.533,0.5791,1000.0,454.88,0.4549,256,hybrid,1.2407,806.0,3224.1,5748110225.0,172224.0,0.0,5748282449.0,141089918960.0,24.545,134.6,177.9,37.1,391.6,0.121448,8.23,1.1617,,,25000.0,0.6,0.1296,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,1048576,256,32,18.993,0.5935,1000.0,229.26,0.2293,8,hybrid,0.6154,1624.9,1624.9,11688267151.0,172224.0,0.0,11688439375.0,141089918960.0,12.071,92.2,182.3,38.0,350.0,0.215388,4.64,0.6551,,,25000.0,0.6,0.256,True,True,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,1048576,256,32,18.787,0.5871,1000.0,341.25,0.3413,8,hybrid,0.8269,1209.3,2418.7,7767328143.0,172224.0,0.0,7767500367.0,141089918960.0,18.164,113.3,180.4,37.6,371.0,0.15338,6.52,0.9199,,,25000.0,0.6,0.1724,True,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,1048576,256,32,18.533,0.5791,1000.0,454.88,0.4549,8,hybrid,1.2407,806.0,3224.1,5748110225.0,172224.0,0.0,5748282449.0,141089918960.0,24.545,134.6,177.9,37.1,391.6,0.121448,8.23,1.1617,,,25000.0,0.6,0.1296,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,1048576,256,32,18.993,0.5935,1000.0,229.26,0.2293,16,hybrid,0.6154,1624.9,1624.9,11688267151.0,172224.0,0.0,11688439375.0,141089918960.0,12.071,92.2,182.3,38.0,350.0,0.215388,4.64,0.6551,,,25000.0,0.6,0.256,True,True,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,1048576,256,32,18.787,0.5871,1000.0,341.25,0.3413,16,hybrid,0.8269,1209.3,2418.7,7767328143.0,172224.0,0.0,7767500367.0,141089918960.0,18.164,113.3,180.4,37.6,371.0,0.15338,6.52,0.9199,,,25000.0,0.6,0.1724,True,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,1048576,256,32,18.533,0.5791,1000.0,454.88,0.4549,16,hybrid,1.2407,806.0,3224.1,5748110225.0,172224.0,0.0,5748282449.0,141089918960.0,24.545,134.6,177.9,37.1,391.6,0.121448,8.23,1.1617,,,25000.0,0.6,0.1296,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,1048576,256,32,18.993,0.5935,1000.0,229.26,0.2293,32,hybrid,0.6154,1624.9,1624.9,11688267151.0,172224.0,0.0,11688439375.0,141089918960.0,12.071,92.2,182.3,38.0,350.0,0.215388,4.64,0.6551,,,25000.0,0.6,0.256,True,True,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,1048576,256,32,18.787,0.5871,1000.0,341.25,0.3413,32,hybrid,0.8269,1209.3,2418.7,7767328143.0,172224.0,0.0,7767500367.0,141089918960.0,18.164,113.3,180.4,37.6,371.0,0.15338,6.52,0.9199,,,25000.0,0.6,0.1724,True,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,1048576,256,32,18.533,0.5791,1000.0,454.88,0.4549,32,hybrid,1.2407,806.0,3224.1,5748110225.0,172224.0,0.0,5748282449.0,141089918960.0,24.545,134.6,177.9,37.1,391.6,0.121448,8.23,1.1617,,,25000.0,0.6,0.1296,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,1048576,256,32,18.993,0.5935,1000.0,229.26,0.2293,64,hybrid,0.6154,1624.9,1624.9,11688267151.0,172224.0,0.0,11688439375.0,141089918960.0,12.071,92.2,182.3,38.0,350.0,0.215388,4.64,0.6551,,,25000.0,0.6,0.256,True,True,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,1048576,256,32,18.787,0.5871,1000.0,341.25,0.3413,64,hybrid,0.8269,1209.3,2418.7,7767328143.0,172224.0,0.0,7767500367.0,141089918960.0,18.164,113.3,180.4,37.6,371.0,0.15338,6.52,0.9199,,,25000.0,0.6,0.1724,True,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,1048576,256,32,18.533,0.5791,1000.0,454.88,0.4549,64,hybrid,1.2407,806.0,3224.1,5748110225.0,172224.0,0.0,5748282449.0,141089918960.0,24.545,134.6,177.9,37.1,391.6,0.121448,8.23,1.1617,,,25000.0,0.6,0.1296,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,1048576,256,32,18.993,0.5935,1000.0,229.26,0.2293,128,hybrid,0.6154,1624.9,1624.9,11688267151.0,172224.0,0.0,11688439375.0,141089918960.0,12.071,92.2,182.3,38.0,350.0,0.215388,4.64,0.6551,,,25000.0,0.6,0.256,True,True,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,1048576,256,32,18.787,0.5871,1000.0,341.25,0.3413,128,hybrid,0.8269,1209.3,2418.7,7767328143.0,172224.0,0.0,7767500367.0,141089918960.0,18.164,113.3,180.4,37.6,371.0,0.15338,6.52,0.9199,,,25000.0,0.6,0.1724,True,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,1048576,256,32,18.533,0.5791,1000.0,454.88,0.4549,128,hybrid,1.2407,806.0,3224.1,5748110225.0,172224.0,0.0,5748282449.0,141089918960.0,24.545,134.6,177.9,37.1,391.6,0.121448,8.23,1.1617,,,25000.0,0.6,0.1296,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,1048576,256,32,18.993,0.5935,1000.0,229.26,0.2293,256,hybrid,0.6154,1624.9,1624.9,11688267151.0,172224.0,0.0,11688439375.0,141089918960.0,12.071,92.2,182.3,38.0,350.0,0.215388,4.64,0.6551,,,25000.0,0.6,0.256,True,True,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,1048576,256,32,18.787,0.5871,1000.0,341.25,0.3413,256,hybrid,0.8269,1209.3,2418.7,7767328143.0,172224.0,0.0,7767500367.0,141089918960.0,18.164,113.3,180.4,37.6,371.0,0.15338,6.52,0.9199,,,25000.0,0.6,0.1724,True,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,1048576,256,32,18.533,0.5791,1000.0,454.88,0.4549,256,hybrid,1.2407,806.0,3224.1,5748110225.0,172224.0,0.0,5748282449.0,141089918960.0,24.545,134.6,177.9,37.1,391.6,0.121448,8.23,1.1617,,,25000.0,0.6,0.1296,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,1048576,384,32,18.993,0.5935,1000.0,229.26,0.2293,8,hybrid,0.6154,1624.9,1624.9,11688267151.0,172224.0,0.0,11688439375.0,141089918960.0,12.071,92.2,182.3,38.0,350.0,0.215388,4.64,0.6551,,,25000.0,0.6,0.256,True,True,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,1048576,384,32,18.787,0.5871,1000.0,341.25,0.3413,8,hybrid,0.8269,1209.3,2418.7,7767328143.0,172224.0,0.0,7767500367.0,141089918960.0,18.164,113.3,180.4,37.6,371.0,0.15338,6.52,0.9199,,,25000.0,0.6,0.1724,True,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,1048576,384,32,18.533,0.5791,1000.0,454.88,0.4549,8,hybrid,1.2407,806.0,3224.1,5748110225.0,172224.0,0.0,5748282449.0,141089918960.0,24.545,134.6,177.9,37.1,391.6,0.121448,8.23,1.1617,,,25000.0,0.6,0.1296,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,1048576,384,32,18.993,0.5935,1000.0,229.26,0.2293,16,hybrid,0.6154,1624.9,1624.9,11688267151.0,172224.0,0.0,11688439375.0,141089918960.0,12.071,92.2,182.3,38.0,350.0,0.215388,4.64,0.6551,,,25000.0,0.6,0.256,True,True,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,1048576,384,32,18.787,0.5871,1000.0,341.25,0.3413,16,hybrid,0.8269,1209.3,2418.7,7767328143.0,172224.0,0.0,7767500367.0,141089918960.0,18.164,113.3,180.4,37.6,371.0,0.15338,6.52,0.9199,,,25000.0,0.6,0.1724,True,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,1048576,384,32,18.533,0.5791,1000.0,454.88,0.4549,16,hybrid,1.2407,806.0,3224.1,5748110225.0,172224.0,0.0,5748282449.0,141089918960.0,24.545,134.6,177.9,37.1,391.6,0.121448,8.23,1.1617,,,25000.0,0.6,0.1296,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,1048576,384,32,18.993,0.5935,1000.0,229.26,0.2293,32,hybrid,0.6154,1624.9,1624.9,11688267151.0,172224.0,0.0,11688439375.0,141089918960.0,12.071,92.2,182.3,38.0,350.0,0.215388,4.64,0.6551,,,25000.0,0.6,0.256,True,True,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,1048576,384,32,18.787,0.5871,1000.0,341.25,0.3413,32,hybrid,0.8269,1209.3,2418.7,7767328143.0,172224.0,0.0,7767500367.0,141089918960.0,18.164,113.3,180.4,37.6,371.0,0.15338,6.52,0.9199,,,25000.0,0.6,0.1724,True,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,1048576,384,32,18.533,0.5791,1000.0,454.88,0.4549,32,hybrid,1.2407,806.0,3224.1,5748110225.0,172224.0,0.0,5748282449.0,141089918960.0,24.545,134.6,177.9,37.1,391.6,0.121448,8.23,1.1617,,,25000.0,0.6,0.1296,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,1048576,384,32,18.993,0.5935,1000.0,229.26,0.2293,64,hybrid,0.6154,1624.9,1624.9,11688267151.0,172224.0,0.0,11688439375.0,141089918960.0,12.071,92.2,182.3,38.0,350.0,0.215388,4.64,0.6551,,,25000.0,0.6,0.256,True,True,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,1048576,384,32,18.787,0.5871,1000.0,341.25,0.3413,64,hybrid,0.8269,1209.3,2418.7,7767328143.0,172224.0,0.0,7767500367.0,141089918960.0,18.164,113.3,180.4,37.6,371.0,0.15338,6.52,0.9199,,,25000.0,0.6,0.1724,True,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,1048576,384,32,18.533,0.5791,1000.0,454.88,0.4549,64,hybrid,1.2407,806.0,3224.1,5748110225.0,172224.0,0.0,5748282449.0,141089918960.0,24.545,134.6,177.9,37.1,391.6,0.121448,8.23,1.1617,,,25000.0,0.6,0.1296,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,1048576,384,32,18.993,0.5935,1000.0,229.26,0.2293,128,hybrid,0.6154,1624.9,1624.9,11688267151.0,172224.0,0.0,11688439375.0,141089918960.0,12.071,92.2,182.3,38.0,350.0,0.215388,4.64,0.6551,,,25000.0,0.6,0.256,True,True,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,1048576,384,32,18.787,0.5871,1000.0,341.25,0.3413,128,hybrid,0.8269,1209.3,2418.7,7767328143.0,172224.0,0.0,7767500367.0,141089918960.0,18.164,113.3,180.4,37.6,371.0,0.15338,6.52,0.9199,,,25000.0,0.6,0.1724,True,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,1048576,384,32,18.533,0.5791,1000.0,454.88,0.4549,128,hybrid,1.2407,806.0,3224.1,5748110225.0,172224.0,0.0,5748282449.0,141089918960.0,24.545,134.6,177.9,37.1,391.6,0.121448,8.23,1.1617,,,25000.0,0.6,0.1296,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,1048576,384,32,18.993,0.5935,1000.0,229.26,0.2293,256,hybrid,0.6154,1624.9,1624.9,11688267151.0,172224.0,0.0,11688439375.0,141089918960.0,12.071,92.2,182.3,38.0,350.0,0.215388,4.64,0.6551,,,25000.0,0.6,0.256,True,True,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,1048576,384,32,18.787,0.5871,1000.0,341.25,0.3413,256,hybrid,0.8269,1209.3,2418.7,7767328143.0,172224.0,0.0,7767500367.0,141089918960.0,18.164,113.3,180.4,37.6,371.0,0.15338,6.52,0.9199,,,25000.0,0.6,0.1724,True,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,1048576,384,32,18.533,0.5791,1000.0,454.88,0.4549,256,hybrid,1.2407,806.0,3224.1,5748110225.0,172224.0,0.0,5748282449.0,141089918960.0,24.545,134.6,177.9,37.1,391.6,0.121448,8.23,1.1617,,,25000.0,0.6,0.1296,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,1048576,512,32,18.993,0.5935,1000.0,229.26,0.2293,8,hybrid,0.6154,1624.9,1624.9,11688267151.0,172224.0,0.0,11688439375.0,141089918960.0,12.071,92.2,182.3,38.0,350.0,0.215388,4.64,0.6551,,,25000.0,0.6,0.256,True,True,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,1048576,512,32,18.787,0.5871,1000.0,341.25,0.3413,8,hybrid,0.8269,1209.3,2418.7,7767328143.0,172224.0,0.0,7767500367.0,141089918960.0,18.164,113.3,180.4,37.6,371.0,0.15338,6.52,0.9199,,,25000.0,0.6,0.1724,True,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,1048576,512,32,18.533,0.5791,1000.0,454.88,0.4549,8,hybrid,1.2407,806.0,3224.1,5748110225.0,172224.0,0.0,5748282449.0,141089918960.0,24.545,134.6,177.9,37.1,391.6,0.121448,8.23,1.1617,,,25000.0,0.6,0.1296,False,False,False,True,True,analytical,assumed_defaults,statistical
